FileName,iou_score
Kh3n4kV2l2I_000030_000040_0.5_3.5,0.009248368
hMn-3pxXkp0_000066_000076_1.0_4.5,0.0042504165
1FZ1jJHyI7k_000030_000040_4.5_7.5,0.059214495
PnwTlG1aBdU_000086_000096_1.5_4.5,0.024545493
QirKIve2uow_000175_000185_1.5_6.0,0.0011452271
CKaZXYzkroE_000315_000325_6.5_10.0,0.0075334567
pLlHIfTP5R4_000030_000040_0.0_10.0,0.010187914
9U4iFcchO6g_000034_000044_0.0_4.0,0.0014754066
3sC1_hSF2bw_000042_000052_3.0_7.5,0.005627764
AGOtAd4xBhk_000154_000164_2.0_4.1,0.0010666971
ao6-Npm2Cbw_000030_000040_1.5_4.5,0.0027035805
3sC1_hSF2bw_000110_000120_1.5_6.0,0.0035522117
46zbt7TQHRs_000000_000010_4.5_8.0,0.004253997
GaDkBaCls8A_000083_000093_1.5_4.5,0.004417278
9l0yZyQ7GY4_000010_000020_2.0_6.5,0.00822324
DSp4wteM0Cs_000247_000257_6.0_9.5,0.0039793337
SNBh5fJRP-k_000030_000040_5.5_10.0,0.20762303
89lLjaKtXKU_000014_000024_6.0_10.0,0.015217263
y91DmqNJupw_000052_000062_2.5_5.0,0.0033540442
e_9Z9r1Rrzc_000030_000040_0.0_10.0,0.03453965
HPCXWDW7nZw_000098_000108_1.5_3.6,0.003620216
2FfmlSJA1Vk_000010_000020_3.5_8.0,0.040815033
78D2LLM46Uw_000030_000040_3.0_9.0,0.013057469
3v-bIXklazk_000005_000015_0.0_10.0,0.017626729
_2hpQeNbpR4_000020_000030_0.0_10.0,0.002074581
xoE7HGSfT-0_000412_000422_4.5_7.5,0.003144293
Ydj96K_cdFE_000000_000010_0.0_4.0,0.004390629
SlT08lJpQ48_000123_000133_0.0_5.0,0.008112606
8uzcz9as3Ow_000030_000040_0.0_10.0,0.09470942
ibVpmn8sOKA_000020_000030_2.5_5.5,0.006327788
Mzrlxd5MWn0_000030_000040_0.5_7.0,0.016307043
A58nnmnhfUo_000001_000011_3.5_7.0,0.0009009794
Finl-o3QHWI_000015_000025_6.0_9.0,0.006010486
eCqHJknk-eQ_000032_000042_4.0_7.5,0.003740537
rCsTXFZOSvA_000078_000088_4.5_7.5,0.006694524
ML66Le-Zf78_000025_000035_2.5_7.5,0.0063745137
B8m0Dau1HbM_000053_000063_0.0_2.0,0.0021141733
YoAWkEJ6pFw_000213_000223_7.0_10.0,0.00012444357
bk0HCbpn608_000010_000020_5.5_8.5,0.0029469824
7ecNoAOaOfs_000127_000137_6.5_10.0,0.04590153
r-Zku8Czrjc_000334_000344_0.0_8.5,0.024128703
bnqsQhk2yX0_000040_000050_0.0_3.5,0.0015526019
1qsFt1rd5zw_000071_000081_4.0_7.0,0.0030470314
3R4moG8zEWk_000274_000284_3.0_6.0,0.0028345836
McrtE1HOmpo_000230_000240_4.0_7.5,0.0022604102
gteCxqZ98g0_000161_000171_6.0_9.5,0.0005579616
X01a-PdGUI8_000084_000094_0.0_10.0,0.028419474
0oDZtNnPtmw_000093_000103_1.0_4.0,0.0014764474
mRUwXCIyLVw_000300_000310_4.0_8.5,0.0022567997
C0i90WmUMvE_000109_000119_2.5_6.0,0.0029871294
EEP5HPxGivo_000030_000040_1.5_10.0,0.03264068
OpJHCquEX6M_000003_000013_0.0_5.5,0.0028176734
H7vxysxaJ7U_000411_000421_2.0_6.0,0.0052260677
iZR9dpO64NA_000011_000021_0.0_3.0,0.0049433536
-1VcGT09lUI_000208_000218_0.5_3.5,0.009951307
mrQ3J123uLU_000030_000040_4.0_7.0,0.00069685275
HlMnwIxk2aA_000004_000014_1.5_4.5,0.0028187886
10RkjPIguAY_000030_000040_4.5_7.5,0.04864736
cyLuVr6KXAM_000000_000010_1.5_4.5,0.00220363
DDelecxB7p8_000068_000078_1.0_4.0,0.0024259787
-6GQmaIFTOM_000030_000040_0.0_3.5,0.015258937
UYVacmlzNtU_000030_000040_6.5_9.5,0.009655083
2d43OFDr5aI_000001_000011_0.0_3.5,0.0040160753
nsd7Rq55esQ_000030_000040_0.0_3.0,0.0073229014
5th6phRFv4Q_000014_000024_0.0_3.0,0.0019444097
lof1YRvyREM_000269_000279_5.5_9.0,0.0023468307
XnB0E1Z-Sjo_000029_000039_4.0_7.0,0.017863654
MkJuGDph-1k_000070_000080_0.5_10.0,0.004745812
dQKtLx9bVpU_000060_000070_1.5_6.5,0.06371418
kPaSSOE3-Uo_000249_000259_5.0_8.5,0.0003353895
Mqfm03TuWRY_000068_000078_2.5_8.0,0.0047068754
QNMEqBmP-QA_000030_000040_0.0_10.0,0.03745615
gE_SWlHEVHY_000105_000115_6.0_9.5,0.007319206
0yZq5SPNaTQ_000425_000435_0.0_3.5,0.0021261517
fVx5NBw1diU_000090_000100_3.0_7.0,0.011000232
0jrsmryRhBQ_000654_000664_6.5_9.5,0.013503671
2CJmpimozlY_000030_000040_3.0_6.0,0.00021894972
_52ntwwQyv4_000070_000080_3.5_9.5,0.008270081
ERxlveTpCnw_000137_000147_0.0_3.0,4.480757e-05
ZfGiSUAR1M0_000907_000917_0.5_3.5,0.0020429431
5xOhn5QpvdE_000178_000188_4.0_7.5,0.0037339663
niMxeHPXvMw_000023_000033_0.0_3.0,0.0008542104
qJabn6CtR2g_000025_000035_5.0_9.0,0.0058992407
k1lFKf-3VYw_000049_000059_1.5_5.0,0.006807849
bHPS9RJsZ4A_000000_000010_3.0_6.0,0.0163885
c8YyQa4LpCk_000007_000017_1.0_4.5,0.004696182
5kXRSxMRZGw_000058_000068_1.0_4.0,0.007557742
E68sGobO5GA_000000_000010_0.0_3.5,0.00806215
AF0CtMb81t8_000030_000040_2.5_6.0,0.0031154728
-3Q5K1PO7ag_000080_000090_0.0_3.0,0.0019271359
3U4OtgrDUPg_000076_000086_6.5_10.0,0.0004527089
iWBJxme1d8A_000042_000052_7.0_10.0,0.0
KWycgaVeTK8_000028_000038_0.0_3.0,0.00276399
Ft93ncEBpGo_000360_000370_1.0_4.5,0.0021031064
hNeXXJrQDyk_000008_000018_1.0_5.0,0.0023177692
CeTEU-Ad-5s_000003_000013_3.0_8.0,0.012895143
bPQTRWZiLxA_000030_000040_1.0_9.5,0.12065169
xri4iya2NKo_000010_000020_5.5_10.0,0.0037423768
uJ2LJVcuoaM_000040_000050_0.0_10.0,0.0057346206
eRsuAfoCN8A_000006_000016_5.0_8.5,0.000928323
ukYd1nfdJlM_000060_000070_3.5_6.5,0.010876429
JPUmWOr-Th0_000029_000039_1.0_6.5,0.002359296
kuH7oqSAcuY_000006_000016_5.0_10.0,0.007627941
INakOVhEFtY_000030_000040_6.0_10.0,0.0025840243
4YTzxIjvOb8_000002_000012_5.5_8.5,0.0048753982
G9fePINE3lU_000008_000018_0.0_5.0,0.00012638254
nEgGc3Zg85E_000030_000040_4.5_7.5,0.010636968
Ni8dpJxscEE_000072_000082_5.0_8.5,0.00053850777
AdT_D9X6sXw_000040_000050_1.0_4.0,0.025730731
MRD0ocDtv3w_000182_000192_6.5_10.0,0.0044586468
F0xntO9MIHw_000005_000015_4.5_9.0,0.0007907686
IQwHmJN-5Yg_000133_000143_1.5_5.5,0.003305564
EaPmysTfVFI_000089_000099_2.0_9.5,0.014584661
x3ytjRxhNf4_000028_000038_3.0_6.0,0.0094021745
sgTlVp3Dr-Q_000110_000120_1.0_4.0,0.011942201
f5m2QKJwQbI_000030_000040_1.0_5.0,0.0002541685
nvqlA_qxIEM_000012_000022_7.0_10.0,0.0097538475
buJFQyD2LeA_000030_000040_0.5_9.0,0.025379548
jR9cNCNzLlk_000044_000054_1.0_8.5,0.025095772
HprEd7CUowg_000002_000012_1.5_5.0,0.0016969602
iLo-V2zvcZE_000030_000040_5.0_9.5,0.010178676
NZGu-Ci7XLc_000290_000300_4.0_7.0,0.06444274
GnymzE-YFD8_000040_000050_5.5_10.0,0.005045301
_7fB2-S7sC0_000449_000459_0.5_4.5,0.0048932196
DeDWX5iVhr0_000031_000041_6.0_9.5,7.715681e-05
35zwOkXkDt4_000224_000234_0.0_7.0,0.006481107
DcLppK5MTZY_000402_000412_5.8_8.0,0.000742839
uA5__Dby1C0_000170_000180_2.0_4.1,0.00042736516
DW2hvIp0mns_000060_000070_5.0_8.5,0.01334641
K95Trz6yEYA_000567_000577_1.5_4.5,0.003957845
B-VJERTwTJc_000178_000188_0.0_7.5,0.0229581
tupSLysCAz4_000029_000039_0.0_3.5,0.00611977
Hmp0x7LBCo0_000008_000018_1.0_5.5,0.0051648137
CzotiifbywI_000030_000040_0.0_3.5,0.0018452198
tQd9tnArz30_000060_000070_4.5_7.5,0.00041968457
mpRE-yxlMjg_000010_000020_1.0_4.0,0.007901103
WM44aqAU8rw_000703_000713_1.5_9.5,0.00020767344
3qesirWAGt4_000020_000030_0.0_8.0,0.0060125687
ZnqQ0cZZg1Y_000005_000015_0.5_4.5,0.001541647
ne0z9fnr03Q_000110_000120_0.0_5.5,0.02981247
MYbNMNMyJEQ_000030_000040_1.5_9.0,0.1094233
kHbytTGsXp4_000248_000258_5.5_8.5,0.00044003333
5WbYvoqG3fo_000074_000084_3.5_6.3,0.00058902806
WV-t-cB6K-8_000030_000040_0.0_3.0,0.0012282399
HbsniEGbyik_000030_000040_1.0_6.5,0.0011137667
Mw1nPIeEBcY_000150_000160_1.0_4.0,0.011038686
Ev7627Vv_NA_000020_000030_3.0_7.0,0.002273984
y6jT3Q3gyvs_000012_000022_3.4_5.5,0.001602224
vgX33FwGfnQ_000030_000040_4.5_9.0,0.0072087934
6zLh9GczKOk_000030_000040_2.0_7.5,0.0043017645
yYfB6GfjIwk_000030_000040_0.0_7.5,0.009871084
51RuE59C1Jc_000079_000089_0.0_4.5,0.005537433
qe3eHr5Q01U_000098_000108_1.5_4.5,0.0015871136
uZVSL3SVj0Y_000002_000012_5.0_8.5,0.0051045204
q-CDpV9bFXE_000074_000084_7.0_10.0,0.0035519162
FXBVm1l3by8_000020_000030_0.0_6.5,0.008892077
cAesoXoib1M_000030_000040_0.0_6.5,0.02028304
lm8M8aEoa3c_000081_000091_3.5_8.0,0.002709066
53jtALXeS7U_000040_000050_2.0_5.0,0.0094077755
dDbYcXgoR9A_000030_000040_0.0_4.5,0.027347239
T79l7dlAsi8_000035_000045_0.0_6.5,0.004914244
Vth_INW_-Hk_000137_000147_2.0_4.0,0.0037132418
LPaRBMnW6MI_000030_000040_2.5_10.0,0.043964144
FV7J7_JdYqs_000045_000055_0.5_10.0,0.014594468
nFixdaWQ0lw_000149_000159_7.0_10.0,0.0038397931
P1SwIuCQHyU_000059_000069_1.0_4.0,0.0014973
3mebfy8rMKs_000000_000010_1.5_4.5,0.013174463
MFaRhAq2JLw_000010_000020_5.5_9.0,0.0036189386
UPVn_85FRCw_000020_000030_5.5_8.5,0.0011123508
HIFv8XUBB2o_000323_000333_4.0_7.5,0.0021546015
NBt9zr2RAiE_000007_000017_2.5_7.5,0.0293058
lusSgj4qa1I_000100_000110_1.0_10.0,0.00033369873
lwNQHu8yYwo_000028_000038_0.0_9.0,0.002825437
kmqLdhK4OxU_000696_000706_4.0_7.5,0.011909307
2d43OFDr5aI_000001_000011_2.0_6.0,0.0054864283
ZDVZ6MgbwuE_000027_000037_1.0_4.5,0.009371743
bJtu55jpzNc_000140_000150_2.0_10.0,0.052866302
Cac949WVIog_000240_000250_4.0_7.0,0.00051772443
A2FMM_PmPf4_000037_000047_3.0_6.0,0.010932684
B6JUyoaxa4k_000215_000225_0.5_5.0,0.01678527
73cfZ0ugMkc_000002_000012_0.5_8.5,0.01432635
SwXYeGDdLlY_000100_000110_0.0_10.0,0.014352454
OPjfXPzXKXs_000029_000039_0.5_3.5,0.00092990405
A2z3KHbvQm4_000153_000163_6.5_10.0,0.002872576
5QbjG8653B0_000030_000040_0.5_10.0,0.12117039
SQfTvzvUJ6k_000006_000016_0.0_4.5,0.008610298
tOXfOfn_QaA_000020_000030_6.5_10.0,0.006902851
iG6VZnA4740_000100_000110_1.5_8.5,0.0063045938
ERra12KuEvw_000153_000163_0.0_4.0,0.014006875
KhF-gUyewVY_000159_000169_0.0_3.5,0.009259883
DEL5u48gdL4_000160_000170_3.5_7.0,0.0031944714
oJ8r0hglNZ4_000024_000034_6.5_9.5,0.0007101523
HhnDdPU7KZE_000117_000127_3.0_8.0,0.0006642746
GueOh9nkQ38_000080_000090_2.0_7.0,0.003731362
jQJFuE74OYo_000030_000040_5.5_10.0,0.04805416
Ac17vTPGbl0_000102_000112_6.4_8.5,0.0029684564
7tVmj7Ils8M_000026_000036_0.0_3.0,0.0013680499
oU0z8fAJBxw_000307_000317_5.5_10.0,0.0001938655
VbCdxSAO4fg_000078_000088_5.0_7.2,0.005839723
2FAUhONUM4k_000002_000012_0.0_3.0,0.0047390107
sRKyvq20rY4_000002_000012_0.0_3.5,0.0066909697
5pIje_zRg5c_000090_000100_2.5_7.0,0.008935902
7BxgB1zoqKQ_000322_000332_0.0_6.5,0.007532981
j2fSnxTqXXQ_000085_000095_2.0_7.0,0.012164407
YIqpIjjee00_000030_000040_3.0_6.5,0.00928183
KUuO2p1yS6Q_000033_000043_1.0_4.0,0.0034975267
1NW3dUhTAoI_000018_000028_0.0_10.0,0.0057104025
ERSmiGXdHWY_000014_000024_1.0_4.5,0.0017302606
M0k0SZ3xXvw_000030_000040_3.0_7.5,0.016370432
Q_5zCyGxMUA_000034_000044_3.5_6.0,0.0010036562
hirkeAwbrfY_000034_000044_4.0_7.0,0.0054850453
sxqKIm4LlF0_000024_000034_0.0_3.0,0.004958635
O5l-FGTYm-I_000070_000080_0.5_3.5,0.003310331
hg0kUxkOEr8_000305_000315_3.5_9.5,0.050851204
Ck4V96rptIM_000013_000023_0.0_6.5,0.004279343
dIIiaO12I5Q_000006_000016_0.0_3.0,0.011076665
iCOG41rKjrE_000430_000440_0.0_6.5,0.007327396
7eEF0na67Wc_000169_000179_0.0_5.0,0.007654714
DkJIuTcJaNo_000202_000212_5.5_8.5,0.04870007
6rhJ9DfFBJs_000070_000080_0.0_3.0,0.016707916
pq8Qcgiz2es_000516_000526_0.0_3.0,0.0025914987
jGEhZTHRML4_000008_000018_3.5_7.5,0.0035415094
BBgW_3zDdto_000030_000040_0.0_3.0,0.00060593436
kxyFBPjbT3o_000099_000109_1.5_9.0,0.0076929377
5sumS7_ogEw_000034_000044_5.4_7.5,0.0074757775
QIT6l8y0_cE_000052_000062_1.5_7.0,0.002613846
tbGbBpbCBvA_000007_000017_6.5_10.0,0.0035012304
Bi0wF7k2M4A_000054_000064_4.5_10.0,0.005653606
nyI8y7WOepA_000070_000080_7.0_9.5,0.002734093
8ALwSP590T8_000016_000026_1.0_5.0,0.0014484974
GhB5NIT7zFA_000135_000145_4.5_9.5,0.002401509
48JvjDvWny4_000057_000067_7.0_10.0,0.0010837606
u9PuiO-FyQs_000339_000349_2.0_6.0,0.004708808
9ZMABXJhIfs_000002_000012_5.0_9.5,0.0009440026
Y9pGt8ax3PA_000010_000020_4.0_7.5,0.0050422736
tvrDxebakus_000150_000160_2.5_10.0,0.0077394284
hgHFHvhfcT8_000060_000070_1.5_6.0,0.07885115
4ipWKLhd39o_000030_000040_6.0_9.0,0.14838484
HlMnwIxk2aA_000004_000014_1.4_3.5,0.0018550828
5Y_8wiKVwK0_000356_000366_4.0_7.0,0.0033574228
pMOQikEqxdw_000025_000035_0.5_10.0,0.008438534
WRVTR_kFfGI_000032_000042_3.0_7.5,0.0071561155
0U6ebFYFPjk_000030_000040_1.0_4.0,0.0020702323
hMS66vFwJN8_000030_000040_0.0_5.0,0.011688945
t0ZM-bMQDtI_000001_000011_3.5_6.5,0.009614007
0XxvRJ8sOmM_000022_000032_0.0_3.0,0.039285526
UF-OOicTbX4_000078_000088_5.5_8.5,0.0031669599
csz8nquY3Yw_000024_000034_0.0_8.0,0.00079495594
4sXlS5b1ddU_000016_000026_5.5_8.5,0.0022061048
lqjE8aYSAy4_000038_000048_2.0_6.0,0.013827859
9SN9F6nYBcU_000039_000049_0.0_3.0,0.010871849
UhZphhr63WI_000065_000075_0.0_3.0,0.00021697332
C7VWBi27oGc_000006_000016_1.0_5.0,0.0035897486
BGt5V7fL2fo_000127_000137_1.5_4.5,0.0021327466
4sXNMK-A6KY_000073_000083_7.0_10.0,0.006596565
gE_SWlHEVHY_000258_000268_2.0_6.0,0.004063403
OtyPX8KjsPw_000040_000050_4.0_7.0,0.043659028
sz8GcLzw28k_000010_000020_0.0_3.0,0.014272579
bC1qDfkRyEs_000087_000097_1.5_4.5,0.0026182344
NO6e8kJ4n8s_000000_000010_0.0_3.5,0.0022883131
UNGwgf483mA_000008_000018_6.5_9.5,0.0038244405
DVhg-1vh33A_000024_000034_3.0_8.5,0.018912518
u9Llxysyi2I_000020_000030_7.3_9.5,0.0026369551
zdrhlgiffeo_000012_000022_3.5_8.0,0.0009657879
h0CCPYOWv1Y_000000_000010_0.0_9.5,0.0082399715
gyioxO7fWzI_000046_000056_1.5_4.5,0.006004984
SNSrsP-J3NY_000070_000080_2.5_5.5,0.00807592
27wIu9FCMJQ_000027_000037_1.0_5.0,0.0018005098
8fMnn6coUhQ_000000_000010_4.0_10.0,0.0069272276
Wf9k6IyGVfc_000005_000015_3.5_7.0,0.006221755
Bbq7hUbE6Eo_000056_000066_4.5_8.0,0.00404234
2IYt8ZVZoQ8_000020_000030_6.0_9.0,0.00551579
9EoERiRVt20_000163_000173_3.5_5.6,0.0035841125
WhwVPD7OXqo_000146_000156_0.0_3.0,0.005528706
7UMvXLA4iiQ_000030_000040_6.5_9.5,0.036715373
PUI0Am7G-jo_000021_000031_5.5_9.0,0.01230532
DCK554zzEQ0_000030_000040_3.5_8.0,0.007728607
ntmttPBZemM_000416_000426_1.0_4.0,0.00030787717
3cThgRIaqgU_000016_000026_0.5_9.0,0.0033176541
6vfqtuV6Law_000048_000058_2.5_6.0,0.0029072626
LIUowNjRNwE_000125_000135_0.0_3.5,0.009685112
DPMEoIfxrZY_000030_000040_0.0_9.0,0.33675694
h7i5ztCYmXU_000040_000050_0.0_10.0,0.006950348
5th6phRFv4Q_000060_000070_1.0_4.0,0.000859669
iwzYX5Jo5No_000061_000071_2.0_7.5,0.015383245
a02EQgiGng4_000021_000031_0.0_4.5,0.0041160085
1aDnyPubxdY_000118_000128_4.5_7.5,0.0014388968
HiLBo43GMKE_000052_000062_5.0_8.0,0.0003087199
RfJAPX3bHgQ_000000_000010_2.5_5.5,0.0010520947
6ZiqMB3DZXw_000161_000171_1.0_4.5,0.003643052
iEA86sH3Nx0_000030_000040_0.0_4.0,0.0011135871
thFP6rzhwYQ_000030_000040_3.5_9.5,0.029755222
YKLqVHlgSiw_000176_000186_6.3_8.5,0.0043430007
q3lKnphtXZs_000174_000184_1.0_4.0,0.0025542148
IUCWs3HjsgI_000799_000809_0.0_3.0,0.0027803527
_ZC6yk5iE1I_000026_000036_0.5_5.0,0.007410319
omiGYobPra4_000100_000110_1.5_5.0,0.0030937465
Eqmq5iMK6nU_000040_000050_0.5_3.5,0.004207029
WJ2yas2yKxw_000020_000030_0.0_4.0,0.010745925
-LzsgrGPV6o_000030_000040_0.0_8.0,0.008786912
WDPAflgmswI_000030_000040_6.5_9.5,0.08172255
bezUdnkWlSs_000010_000020_1.5_5.0,0.0005958446
Xxcmilr533A_000197_000207_5.5_8.5,0.0024651466
3NWTOn8uhy4_000030_000040_6.0_9.0,0.020991618
NRdOyEAoZng_000341_000351_2.0_7.0,0.0003136362
nMOlAg-Kjf8_000017_000027_0.0_9.0,0.02398122
SNndVYIMO-s_000158_000168_1.0_3.1,0.0
rMGOF-XHU58_000010_000020_5.0_8.0,0.023866296
BJdtH2BfTe4_000030_000040_0.5_6.0,0.0074281977
I5WfHw8qlfI_000256_000266_0.0_4.5,0.004033152
weSfQmkG35I_000002_000012_7.0_10.0,0.0023502198
scebm0Y_cbU_000422_000432_0.0_3.5,0.0063131293
9HAwJizt8KY_000068_000078_6.5_10.0,0.0037701966
_RB9txkXq1o_000053_000063_5.5_10.0,0.0062694964
lDTrnXAu4WY_000025_000035_0.5_8.5,0.007193394
26Ti4i2BNdM_000030_000040_1.0_8.0,0.0058091623
DSp4wteM0Cs_000247_000257_5.9_8.0,0.0012167626
KZvzHlLMkLw_000009_000019_0.0_3.0,0.003363901
0F0YvdKcUu0_000040_000050_0.0_4.0,0.0024767844
D1nA_IqW72A_000002_000012_2.0_10.0,0.0054655583
4pxb7e1U6VU_000177_000187_7.0_10.0,0.00902289
5ALk948jfvw_000030_000040_0.0_6.0,0.012663044
qOlNSyysyuI_000005_000015_2.5_6.5,0.00074587367
X-W-q9ARCc8_000067_000077_6.5_10.0,0.0013237289
srsXEvgEuZU_000004_000014_0.0_7.5,0.0013354587
lBx-cRNnVC4_000029_000039_1.0_4.0,0.00034025675
v1G3oCDAMcQ_000030_000040_4.0_10.0,0.0062595992
fIzqm8CUV3k_000013_000023_3.5_8.5,0.0011393201
FD2EtGJ9k1Y_000030_000040_0.5_10.0,0.021802962
ol71q9DuY1Y_000128_000138_1.0_10.0,0.019981736
hHs5je_FTaM_000090_000100_3.5_7.0,0.012840702
3-1aolaLnJ4_000036_000046_6.5_10.0,0.001492845
rEYy1mry2VE_000061_000071_7.0_9.1,0.0
2KyV_FKgm5A_000034_000044_1.0_5.0,0.009440005
wuAcPWyHMXo_000008_000018_0.0_5.5,0.005450304
bx5xFDBPNEI_000020_000030_5.0_8.0,0.0026539273
5Y_8wiKVwK0_000186_000196_6.5_9.5,0.0076049394
jZe1VCQYpIs_000015_000025_2.5_5.5,0.017055469
DPlSp0M9Mgs_000009_000019_0.0_3.5,0.004156283
WQdA2vJCiGQ_000017_000027_0.0_10.0,0.0048583136
0ZaEl_2DKR8_000010_000020_2.0_8.0,0.008281031
YX_dIRBxMLg_000023_000033_4.5_7.5,0.0008699446
O_iiHMbjS04_000030_000040_0.5_3.5,0.01468489
oqU8SM6DKD0_000019_000029_0.5_3.5,0.00898162
07tE4aqjZuE_000030_000040_3.5_7.5,0.002094304
jGeD8cgdqN4_000030_000040_4.0_6.5,0.033661246
-0UyIRbzhlw_000026_000036_3.5_7.0,0.02119629
kj8mrYJN1Mw_000040_000050_0.0_3.0,0.020927684
3HSRX24Nj4Q_000018_000028_0.0_3.5,0.0038064711
YLR6fv6tYzc_000028_000038_7.0_10.0,0.002252509
Ao4ls4kFejw_000050_000060_3.0_6.0,0.00701677
mHvp-Hx6uJU_000000_000010_4.0_7.0,0.003976825
iFPv4jv46ZM_000000_000010_5.0_8.0,0.009028659
cOCvrRkr7Dc_000010_000020_7.0_10.0,0.025588091
-3viw1EWLpo_000015_000025_3.5_7.0,0.0041364953
4Pod-Q6F86Y_000030_000040_0.0_3.0,0.037296012
kJuv-u4V5pI_000077_000087_2.5_7.5,0.013838605
vj3lO7pLOIs_000030_000040_1.5_5.5,0.015268786
4VBd7XmgsTc_000019_000029_0.0_4.5,0.0068661165
Il9qAhbbeBw_000013_000023_3.0_7.0,0.00082751125
uhPmfykA5iY_000400_000410_0.0_3.0,0.0066520134
gFaCWNf7PaE_000182_000192_0.0_3.0,0.0025761533
9bWt8O_IEX4_000130_000140_6.0_9.0,0.03268041
wn-HRhTm7sY_000360_000370_1.0_10.0,0.0533004
_7JkLUZ20jA_000030_000040_2.0_6.5,0.009801069
-ZMb-QiqDJY_000030_000040_2.5_7.0,0.01895617
IOgX_sYAeOM_000030_000040_4.5_10.0,0.1266008
8K7OiwKgR08_000010_000020_3.5_6.5,0.007527435
ja0fLBcuGiU_000096_000106_6.5_9.5,0.00028777483
Jfsj9ZqDle0_000030_000040_1.0_9.5,0.11707525
OJqJgotD8D4_000038_000048_4.0_8.5,0.00038477246
nyI8y7WOepA_000083_000093_0.0_3.5,0.0038420844
7eoZQVlQURY_000080_000090_6.0_9.5,0.058778055
hnfkbigyqIo_000098_000108_1.0_7.0,0.013855527
w-8LegbYpZ0_000080_000090_4.0_9.0,0.012641636
2doTYxZzbTU_000031_000041_3.0_6.0,0.016720908
0MuM1Nch4xY_000030_000040_1.0_7.0,0.031793613
xqN9wj_QgIA_000030_000040_4.5_10.0,0.0016255832
hhKsZ_uP-m8_000072_000082_0.5_5.0,0.0017125985
q_sB0ur0mEA_000016_000026_4.5_8.5,0.016637124
w1IW9bA-G68_000030_000040_1.0_5.0,0.018392818
V0jHXDcocm8_000030_000040_1.5_4.5,0.070642136
CgrFzqunnEk_000062_000072_3.0_7.5,0.0089163855
v1q8DpAGCw4_000130_000140_4.0_10.0,0.014303958
g6kGCt7G2-w_000080_000090_2.0_7.0,0.015739646
29ZWMYIEq3g_000141_000151_1.0_4.0,0.001641618
l0loFh-e25Y_000000_000010_2.0_8.0,0.0375426
ucW5TSNcvzo_000232_000242_1.0_10.0,0.0059860838
2QETzhkbY6E_000017_000027_3.5_6.5,0.004476943
6TJ4mjlhR2U_000000_000010_2.0_6.5,0.0014131336
SbcQ7DMdVSY_000060_000070_0.0_10.0,0.014587009
ne3FEwgc3-g_000001_000011_1.0_10.0,0.0018203879
OpJZ-KVF-K8_000030_000040_5.0_7.5,0.013246883
_bTgFkmACf0_000053_000063_1.5_5.0,0.0029081658
RMnNSgRaoo0_000030_000040_1.0_10.0,0.002124638
CkxunRx3_-o_000000_000010_4.0_7.0,0.00047343422
FnJIoPY7gBE_000076_000086_0.0_3.0,9.5050564e-05
AyRHwZyYxEs_000003_000013_0.0_5.0,0.0052615297
huf8M4H0Kn4_000016_000026_0.0_10.0,0.021188969
KhF-gUyewVY_000100_000110_7.0_10.0,0.011184326
AeBc20MLAic_000248_000258_0.0_3.0,0.004738847
9rWoPW0VU00_000165_000175_0.0_3.0,0.0142560005
bjDSOZy0ox8_000015_000025_2.5_6.0,0.0007213707
_VeXC01A-fY_000303_000313_0.5_3.5,0.0039749034
C7vXquUH5YE_000157_000167_2.0_5.5,0.004877765
dXbOU2_Yh7A_000400_000410_0.0_3.0,0.004946185
8TWtLCjUI5I_000000_000010_3.5_6.5,0.00743823
VoWYsAcibqM_000113_000123_2.0_5.0,0.00065323035
pgTZBjwf3qM_000009_000019_5.5_9.0,0.008470637
p6ZaFK0pFzg_000020_000030_2.5_5.5,0.0030215336
Im1UwtffSmY_000030_000040_4.0_8.5,0.019473167
4Kasu4SBTsI_000004_000014_7.0_10.0,0.013780681
rKvW0x3MDrk_000033_000043_3.0_6.0,0.0066169123
PATC-vjHpjY_000030_000040_0.0_6.0,0.049375866
ots1yld6DUA_000019_000029_2.5_5.5,0.005611086
ueZuSVRInZs_000008_000018_6.5_9.5,0.0018981937
eO4tCN4uAGw_000192_000202_0.0_3.5,0.0034828736
_t-Abwz6JG4_000031_000041_2.5_6.5,0.0039282064
ots1yld6DUA_000009_000019_1.0_4.0,0.00010746941
qli7qLnw2Gg_000010_000020_0.0_4.0,0.006042764
PrEnzJfmlHE_000875_000885_2.0_5.5,0.0038144703
h7Dh4HU8DzI_000002_000012_0.0_10.0,0.0035618267
QuFBR2CYeyA_000469_000479_5.0_8.0,0.002318938
0bC2T-xZkCs_000187_000197_0.0_3.0,0.02451317
NqSxZ2ZmjSU_000016_000026_5.5_9.5,0.0028151087
WqkMuGoUhas_000417_000427_6.4_8.5,0.0061172573
wC2LTEKoKdY_000000_000010_5.5_9.0,0.0036065406
clIG_BJW2o8_000030_000040_0.0_3.5,0.030629218
6X1OkFLlPO4_000030_000040_4.0_7.0,0.18157801
prdSpY9pHZU_000064_000074_2.5_7.0,0.0083086975
m4L7tB0wf8s_000126_000136_0.5_3.5,0.003597183
22mgtk4Iw0M_000113_000123_0.0_10.0,0.013993242
yFuDYRwZ3EA_000237_000247_2.5_5.5,0.0012490334
MN4D-0ukfJY_000011_000021_1.0_4.0,0.0015132201
ScHqZOcWWOc_000000_000010_5.0_8.0,0.0071154106
